1	1	_	talkid	talkid : 1971	file://conllu/en/ted-mdb.1971.conllu#s1_0	
2	1	_	David	David Sengeh : The sore problem of prosthetic limbs	file://conllu/en/ted-mdb.1971.conllu#s2_0	
3	3	and?	bear	I was born and raised in Sierra Leone , a small and very beautiful country in West Africa , a country rich both in physical resources and creative talent .	file://conllu/en/ted-mdb.1971.conllu#s3_0	
4	5	however?	be (be infamous)	However , Sierra Leone is infamous for a decade long rebel war in the ' 90s when entire villages were bur nt down .	file://conllu/en/ted-mdb.1971.conllu#s4_0	
5	9	_	have	An estimated 8,000 men , women and children had their arms and legs amputated during this time .	file://conllu/en/ted-mdb.1971.conllu#s5_0	
6	6	when?	run	As my family and I ran for safety when I was about 12 from one of those attacks , I resolved that I would do everything I could to ensure that my own children would not go through the same experiences we had .	file://conllu/en/ted-mdb.1971.conllu#s6_0	
7	13	_	where	They would , in fact , be part of a Sierra Leone where war and amputation were no longer a strategy for gaining power .	file://conllu/en/ted-mdb.1971.conllu#s7_0	
8	37	_	.	As I watched people who I knew , loved ones , recover from this devastation , one thing that deeply troubled me was that many of the amputees in the country would not use their prostheses .	file://conllu/en/ted-mdb.1971.conllu#s8_0	
9	6	because?	come	The reason , I would come to find out , was that their prosthetic sockets were painful because they did not fit well .	file://conllu/en/ted-mdb.1971.conllu#s9_0	
10	4	_	be (be part)	The prosthetic socket is the part in which the amputee inserts their residual limb , and which connects to the prosthetic ankle .	file://conllu/en/ted-mdb.1971.conllu#s10_0	
11	8	if?	take	Even in the developed world , it takes a period of three weeks to often years for a patient to get a comfortable socket , if ever .	file://conllu/en/ted-mdb.1971.conllu#s11_0	
12	3	still?	use	Prosthetists still use conventional processes like molding and casting to create single material prosthetic sockets .	file://conllu/en/ted-mdb.1971.conllu#s12_0	
13	4	_	leave	Such sockets often leave intolerable amounts of pressure on the limbs of the patient , leaving them with pressure sores and blisters .	file://conllu/en/ted-mdb.1971.conllu#s13_0	
14	4	_	matter	It does not matter how powerful your prosthetic ankle is .	file://conllu/en/ted-mdb.1971.conllu#s14_0	
15	11	and?	use	If your prosthetic socket is uncomfortable , you will not use your leg , and that is just simply unacceptable in our age .	file://conllu/en/ted-mdb.1971.conllu#s15_0	
16	33	yet?	say	So one day , when I met professor Hugh Herr about two and a half years ago , and he asked me if I knew how to solve this problem , I said , &quot; No , not yet , but I would love to figure it out . &quot;	file://conllu/en/ted-mdb.1971.conllu#s16_0	
17	14	for?	desig	And so , for my Ph.D. at the MIT Media Lab , I designed custom prosthetic sockets quickly and cheaply that are more comfortable than conventional prostheses .	file://conllu/en/ted-mdb.1971.conllu#s17_0	
18	18	then?	use (use use)	I used magnetic resonance imaging to capture the actual shape of the patient 's anatomy , then use finite element modeling to better predict the internal stresses and strains on the normal forces , and then create a prosthetic socket for manufacture .	file://conllu/en/ted-mdb.1971.conllu#s18_0	
19	2	_	use	We use a 3D printer to create a multi-material prosthetic socket which relieves pressure where needed on the anatomy of the patient .	file://conllu/en/ted-mdb.1971.conllu#s19_0	
20	6	In short?	use	In short , we 're using data to make novel sockets quickly and cheaply .	file://conllu/en/ted-mdb.1971.conllu#s20_0	
21	7	so?	wrap	In a recent trial we just wrapped up at the Media Lab , one of our patients , a U.S. veteran who has been an amputee for about 20 years and worn dozens of legs , said of one of our printed parts , &quot; It 's so soft , it 's like walking on pillows , and it 's effing sexy . &quot;	file://conllu/en/ted-mdb.1971.conllu#s21_0	
22	2	_	laughter	( Laughter )	file://conllu/en/ted-mdb.1971.conllu#s22_0	
23	7	_	prevent	Disability in our age should not prevent anyone from living meaningful lives .	file://conllu/en/ted-mdb.1971.conllu#s23_0	
24	5	_	be	My hope and desire is that the tools and processes we develop in our research group can be used to bring highly functional prostheses to those who need them .	file://conllu/en/ted-mdb.1971.conllu#s24_0	
25	18	for?	be	For me , a place to begin healing the souls of those affected by war and disease is by creating comfortable and affordable interfaces for their bodies .	file://conllu/en/ted-mdb.1971.conllu#s25_0	
