1	1	_	talkid	talkid : 1976	file://conllu/en/ted-mdb.1976.conllu#s1_0	
2	1	_	Jeremy	Jeremy Kasdin :	file://conllu/en/ted-mdb.1976.conllu#s2_0	
3	5	_	starshade	The flower shaped starshade that might help us detect Earth like planets	file://conllu/en/ted-mdb.1976.conllu#s3_0	
4	4	_	teem	The universe is teeming with planets .	file://conllu/en/ted-mdb.1976.conllu#s4_0	
5	2	next?	want	I want us , in the next decade , to build a space telescope that 'll be able to image an Earth about another star and figure out whether it can harbor life .	file://conllu/en/ted-mdb.1976.conllu#s5_0	
6	2	and?	colleague	My colleagues at the NASA Jet Propulsion Laboratory at Princeton and I are working on technology that will be able to do just that in the coming years .	file://conllu/en/ted-mdb.1976.conllu#s6_0	
7	16	but?	speculate (speculate believe)	Astronomers now believe that every star in the galaxy has a planet , and they speculate that up to one fifth of them have an Earth like planet that might be able to harbor life , but we have n't seen any of them .	file://conllu/en/ted-mdb.1976.conllu#s7_0	
8	4	_	detect	We 've only detected them indirectly .	file://conllu/en/ted-mdb.1976.conllu#s8_0	
9	2	_	be (be picture)	This is NASA 's famous picture of the pale blue dot .	file://conllu/en/ted-mdb.1976.conllu#s9_0	
10	3	when?	take	It was taken by the Voyager spacecraft in 1990 , when they turned it around as it was exiting the solar system to take a picture of the Earth from six billion kilometers away .	file://conllu/en/ted-mdb.1976.conllu#s10_0	
11	2	_	want	I want to take that of an Earth like planet about another star .	file://conllu/en/ted-mdb.1976.conllu#s11_0	
12	5	_	do	Why have n't we done that ?	file://conllu/en/ted-mdb.1976.conllu#s12_0	
13	2	_	be (be why)	Why is that hard ?	file://conllu/en/ted-mdb.1976.conllu#s13_0	
14	5	_	let	Well to see , let 's imagine we take the Hubble Space Telescope and we turn it around and we move it out to the orbit of Mars .	file://conllu/en/ted-mdb.1976.conllu#s14_0	
15	3	because?	see	We 'll see something like that , a slightly blurry picture of the Earth , because we 're a fairly small telescope out at the orbit of Mars .	file://conllu/en/ted-mdb.1976.conllu#s15_0	
16	2	_	let	Now let 's move ten times further away .	file://conllu/en/ted-mdb.1976.conllu#s16_0	
17	3	_	be (be here)	Here we are at the orbit of Uranus .	file://conllu/en/ted-mdb.1976.conllu#s17_0	
18	3	_	get	It 's gotten smaller , it 's got less detail , less resolve .	file://conllu/en/ted-mdb.1976.conllu#s18_0	
19	4	still?	see	We can still see the little moon , but let 's go ten times further away again .	file://conllu/en/ted-mdb.1976.conllu#s19_0	
20	3	_	be (be here)	Here we are at the edge of the solar system , out at the Kuiper Belt .	file://conllu/en/ted-mdb.1976.conllu#s20_0	
21	5	_	resolve	Now it 's not resolved at all .	file://conllu/en/ted-mdb.1976.conllu#s21_0	
22	2	_	be	It 's that pale blue dot of Carl Sagan 's .	file://conllu/en/ted-mdb.1976.conllu#s22_0	
23	2	yet?	let	But let 's move yet again ten times further away .	file://conllu/en/ted-mdb.1976.conllu#s23_0	
24	3	and?	be (be here)	Here we are out at the Oort Cloud , outside the solar system , and we 're starting to see the sun move into the field of view and get into where the planet is .	file://conllu/en/ted-mdb.1976.conllu#s24_0	
25	3	further?	time	One more time , ten times further away .	file://conllu/en/ted-mdb.1976.conllu#s25_0	
26	3	and?	be (be Centauri)	Now we 're at Alpha Centauri , our nearest neighbor star , and the planet is gone .	file://conllu/en/ted-mdb.1976.conllu#s26_0	
27	5	_	be (be image)	All we 're seeing is the big beaming image of the star that 's ten billion times brighter than the planet , which should be in that little red circle .	file://conllu/en/ted-mdb.1976.conllu#s27_0	
28	2	_	be (be what)	That 's what we want to see .	file://conllu/en/ted-mdb.1976.conllu#s28_0	
29	5	_	be (be hard)	That 's why it 's hard .	file://conllu/en/ted-mdb.1976.conllu#s29_0	
30	7	_	diffract	The light from the star is diffracting .	file://conllu/en/ted-mdb.1976.conllu#s30_0	
31	3	_	scatter	It 's scattering inside the telescope , creating that very bright image that washes out the planet .	file://conllu/en/ted-mdb.1976.conllu#s31_0	
32	8	so?	have	So to see the planet , we have to do something about all of that light .	file://conllu/en/ted-mdb.1976.conllu#s32_0	
33	2	_	have	We have to get rid of it .	file://conllu/en/ted-mdb.1976.conllu#s33_0	
34	2	but?	have	I have a lot of colleagues working on really amazing technologies to do that , but I want to tell you about one today that I think is the coolest , and probably the most likely to get us an Earth in the next decade .	file://conllu/en/ted-mdb.1976.conllu#s34_0	
35	4	and?	suggest	It was first suggested by Lyman Spitzer , the father of the space telescope , in 1962 , and he took his inspiration from an eclipse .	file://conllu/en/ted-mdb.1976.conllu#s35_0	
36	4	_	see	You 've all seen that .	file://conllu/en/ted-mdb.1976.conllu#s36_0	
37	2	_	be (be eclipse)	That 's a solar eclipse .	file://conllu/en/ted-mdb.1976.conllu#s37_0	
38	4	_	move	The moon has moved in front of the sun .	file://conllu/en/ted-mdb.1976.conllu#s38_0	
39	2	so?	block	It blocks out most of the light so we can see that dim corona around it .	file://conllu/en/ted-mdb.1976.conllu#s39_0	
40	3	if?	be (be thing)	It would be the same thing if I put my thumb up and blocked that spotlight that 's getting right in my eye , I can see you in the back row .	file://conllu/en/ted-mdb.1976.conllu#s40_0	
41	5	_	go	Well , what 's going on ?	file://conllu/en/ted-mdb.1976.conllu#s41_0	
42	5	_	cast	Well the moon is casting a shadow down on the Earth .	file://conllu/en/ted-mdb.1976.conllu#s42_0	
43	2	and?	put	We put a telescope or a camera in that shadow , we look back at the sun , and most of the light 's been removed and we can see that dim , fine structure in the corona .	file://conllu/en/ted-mdb.1976.conllu#s43_0	
44	6	_	do	Spitzer 's suggestion was we do this in space .	file://conllu/en/ted-mdb.1976.conllu#s44_0	
45	2	and?	build	We build a big screen , we fly it in space , we put it up in front of the star , we block out most of the light , we fly a space telescope in that shadow that 's created , and boom , we get to see planets .	file://conllu/en/ted-mdb.1976.conllu#s45_0	
46	4	_	look	Well that would look something like this .	file://conllu/en/ted-mdb.1976.conllu#s46_0	
47	3	because?	be	So there 's that big screen , and there 's no planets , because unfortunately it does n't actually work very well , because the light waves of the light and waves diffracts around that screen the same way it did in the telescope .	file://conllu/en/ted-mdb.1976.conllu#s47_0	
48	2	and?	be	It 's like water bending around a rock in a stream , and all that light just destroys the shadow .	file://conllu/en/ted-mdb.1976.conllu#s48_0	
49	2	_	be (be shadow)	It 's a terrible shadow .	file://conllu/en/ted-mdb.1976.conllu#s49_0	
50	5	and?	see	And we ca n't see planets .	file://conllu/en/ted-mdb.1976.conllu#s50_0	
51	6	but?	answer (answer know)	But Spitzer actually knew the answer .	file://conllu/en/ted-mdb.1976.conllu#s51_0	
52	21	then?	see	If we can feather the edges , soften those edges so we can control diffraction , well then we can see a planet , and in the last 10 years or so we 've come up with optimal solutions for doing that .	file://conllu/en/ted-mdb.1976.conllu#s52_0	
53	2	_	look	It looks something like that .	file://conllu/en/ted-mdb.1976.conllu#s53_0	
54	2	_	call	We call that our flower petal starshade .	file://conllu/en/ted-mdb.1976.conllu#s54_0	
55	20	and?	control	If we make the edges of those petals exactly right , if we control their shape , we can control diffraction , and now we have a great shadow .	file://conllu/en/ted-mdb.1976.conllu#s55_0	
56	2	before?	be (be dimmer)	It 's about 10 billion times dimmer than it was before , and we can see the planets beam out just like that .	file://conllu/en/ted-mdb.1976.conllu#s56_0	
57	6	_	have	That , of course , has to be bigger than my thumb .	file://conllu/en/ted-mdb.1976.conllu#s57_0	
58	3	then?	be (be size)	That starshade is about the size of half a football field and it has to fly 50,000 kilometers away from the telescope that has to be held right in its shadow , and then we can see those planets .	file://conllu/en/ted-mdb.1976.conllu#s58_0	
59	2	but?	sound	This sounds formidable , but brilliant engineers , colleagues of mine at JPL , came up with a fabulous design for how to do that and it looks like this .	file://conllu/en/ted-mdb.1976.conllu#s59_0	
60	2	_	start	It starts wrapped around a hub .	file://conllu/en/ted-mdb.1976.conllu#s60_0	
61	2	_	separate	It separates from the telescope .	file://conllu/en/ted-mdb.1976.conllu#s61_0	
62	6	_	open	The petals unfurl , they open up , the telescope turns around .	file://conllu/en/ted-mdb.1976.conllu#s62_0	
63	4	then?	see	Then you 'll see it flip and fly out that 50,000 kilometers away from the telescope .	file://conllu/en/ted-mdb.1976.conllu#s63_0	
64	3	_	go	It 's going to move in front of the star just like that , creates a wonderful shadow .	file://conllu/en/ted-mdb.1976.conllu#s64_0	
65	4	_	get	Boom , we get planets orbiting about it .	file://conllu/en/ted-mdb.1976.conllu#s65_0	
66	2	_	Applause	( Applause )	file://conllu/en/ted-mdb.1976.conllu#s66_0	
67	1	_	thank	Thank you .	file://conllu/en/ted-mdb.1976.conllu#s67_0	
68	2	_	be (be fiction)	That 's not science fiction .	file://conllu/en/ted-mdb.1976.conllu#s68_0	
69	4	for?	work	We 've been working on this for the last five or six years .	file://conllu/en/ted-mdb.1976.conllu#s69_0	
70	5	_	do	Last summer , we did a really cool test out in California at Northrop Grumman .	file://conllu/en/ted-mdb.1976.conllu#s70_0	
71	3	so?	be (be petal)	So those are four petals .	file://conllu/en/ted-mdb.1976.conllu#s71_0	
72	7	_	shade	This is a sub -scale star shade .	file://conllu/en/ted-mdb.1976.conllu#s72_0	
73	2	_	be (be size)	It 's about half the size of the one you just saw .	file://conllu/en/ted-mdb.1976.conllu#s73_0	
74	3	_	see	You 'll see the petals unfurl .	file://conllu/en/ted-mdb.1976.conllu#s74_0	
75	5	_	build	Those four petals were built by four undergraduates doing a summer internship at JPL .	file://conllu/en/ted-mdb.1976.conllu#s75_0	
76	4	_	see	Now you 're seeing it deploy .	file://conllu/en/ted-mdb.1976.conllu#s76_0	
77	3	_	have	Those petals have to rotate into place .	file://conllu/en/ted-mdb.1976.conllu#s77_0	
