# text = ﻿ talkid: 2009
﻿				
talkid	other	indef-np.quant		
:				
2009			

# text = Kitra Cahana:
Kitra	other	ne	?OLD	
Cahana				
:			

# text = A glimpse of life on the road
A				
glimpse	other	indef-np.a		
of				
life	other	indef-np.bare		
on				
the				
road	other	def-np.the	?OLD

# text = As a little girl, I always imagined I would one day run away.
As				
a				
little				
girl	other	indef-np.a		
,				
I	SBJ	pron.pper	?OLD	
always				
imagined				
I	SBJ_2	pron.pper	?OLD	
would				
one				
day	other_2	indef-np.quant		
run				
away				
.			

# text = From the age of six on, I kept a packed bag with some clothes and cans of food tucked away in the back of a closet.
From				
the				
age	other	def-np.quant	?OLD	
of				
six				
on				
,				
I	SBJ	pron.pper	?OLD	
kept				
a				
packed				
bag	OBJ	indef-np.a		
with				
some				
clothes	other	indef-np.quant		
and				
cans	other_2	indef-np.bare		
of				
food	other_3	indef-np.bare		
tucked				
away				
in				
the				
back	other_3	def-np.the	?OLD	
of				
a				
closet	other_4	indef-np.a		
.			

# text = There was a deep restlessness in me, a primal fear that I would fall prey to a life of routine and boredom.
There				
was				
a				
deep				
restlessness	SBJ	indef-np.a		
in				
me	other_2	pron.pper	?OLD	
,				
a				
primal				
fear	other_2	indef-np.a		
that				
I	SBJ_4	pron.pper	?OLD	
would				
fall				
prey	OBJ_4	indef-np.bare		
to				
a				
life	other_4	indef-np.a		
of				
routine	other_5	indef-np.bare		
and				
boredom	other_6	indef-np.bare		
.			

# text = And so, many of my early memories involved intricate daydreams where I would walk across borders, forage for berries, and meet all kinds of strange people living unconventional lives on the road.
And				
so				
,				
many				
of				
my	other_3	pron.ppos	?OLD	
early				
memories	other_2	def-np.poss	?OLD	
involved				
intricate				
daydreams	other	indef-np.quant		
where				
I	SBJ_2	pron.pper	?OLD	
would				
walk				
across				
borders	other_2	indef-np.bare		
,				
forage	other	indef-np.bare		
for				
berries	other_2	indef-np.bare		
,				
and				
meet				
all				
kinds	OBJ_2	indef-np.a		
of				
strange				
people	other_3	indef-np.bare		
living				
unconventional				
lives	OBJ_3	indef-np.bare		
on				
the				
road	other_3	def-np.the	?OLD	
.			

# text = Years have passed, but many of the adventures I fantasized about as a child -- traveling and weaving my way between worlds other than my own — have become realities through my work as a documentary photographer.
Years	SBJ	indef-np.bare		
have				
passed				
,				
but				
many	SBJ_3			
of				
the				
adventures	other_4	def-np.the	?OLD	
I	SBJ_6	pron.pper	?OLD	
fantasized				
about				
as				
a				
child	other_6	indef-np.a		
_				
traveling				
and				
weaving				
my	other_5	pron.ppos	?OLD	
way	OBJ_4	def-np.poss	?OLD	
between				
worlds	other_5	indef-np.bare		
other				
than				
my	other_8	pron.ppos	?OLD	
own				
—				
have				
become				
realities	other_2	indef-np.bare		
through				
my	other_4	pron.ppos	?OLD	
work	other_3	def-np.poss	?OLD	
as				
a				
documentary				
photographer	other_3	indef-np.a		
.			

# text = But no other experience has felt as true to my childhood dreams as living amongst and documenting the lives of fellow wanderers across the United States.
But				
no				
other				
experience	SBJ	indef-np.quant		
has				
felt				
as				
true				
to				
my	other_3	pron.ppos	?OLD	
childhood				
dreams	other_2	def-np.poss	?OLD	
as				
living				
amongst				
and				
documenting				
the				
lives	other_3	def-np.the	?OLD	
of				
fellow				
wanderers	other_4	indef-np.bare		
across				
the				
United				
States	other_5	ne	?OLD	
.			

# text = This is the nomadic dream, a different kind of American dream lived by young hobos, travelers, hitchhikers, vagrants and tramps.
This	SBJ	pron.pds	?OLD	
is				
the				
nomadic				
dream	other	def-np.the	?OLD	
,				
a				
different				
kind	other	indef-np.a		
of				
American				
dream	other_2	indef-np.bare		
lived				
by				
young				
hobos	other_3	indef-np.bare		
,				
travelers	other	indef-np.bare		
,				
hitchhikers	other	indef-np.bare		
,				
vagrants	other	indef-np.bare		
and				
tramps	other	indef-np.bare		
.			

# text = In most of our minds, the vagabond is a creature from the past.
In				
most	other	def-np.poss	?OLD	
of				
our	other_3	pron.ppos	?OLD	
minds	other_2	def-np.poss	?OLD	
,				
the				
vagabond	SBJ	def-np.the	?OLD	
is				
a				
creature	other	indef-np.a		
from				
the				
past	other	def-np.the	?OLD	
.			

--
# text = The word \"hobo\" conjures up an old black and white image of a weathered old man covered in coal, legs dangling out of a boxcar, but these photographs are in color, and they portray a community swirling across the country, fiercely alive and creatively free, seeing sides of America that no one else gets to see.
The				
word	SBJ	def-np.the	?OLD	
&quot;				
hobo	other_2	indef-np.bare		
&quot;				
conjures				
up				
an				
old				
black				
and				
white				
image	OBJ	indef-np.a		
of				
a				
weathered				
old				
man	other_2	indef-np.a		
covered				
in				
coal	other_4	indef-np.bare		
,				
legs	other	indef-np.bare		
dangling				
out				
of				
a				
boxcar	other_3	indef-np.a		
,				
but				
these				
photographs	SBJ_2	def-np.dem	?OLD	
are				
in				
color	other	indef-np.bare		
,				
and				
they	SBJ_2	pron.pper	?OLD	
portray				
a				
community	OBJ_2	indef-np.a		
swirling				
across				
the				
country	other_4	def-np.the	?OLD	
,				
fiercely				
alive				
and				
creatively				
free				
,				
seeing				
sides	OBJ_2	def-np.poss	?OLD	
of				
America	other_3	ne	?OLD	
that				
no				
one	SBJ_3	indef-np.quant		
else				
gets				
to				
see				
.			

# text = Like their predecessors, today's nomads travel the steel and asphalt arteries of the United States.
Like				
their	other_2	pron.ppos	?OLD	
predecessors	other	def-np.poss	?OLD	
,				
today	other_2	indef-np.bare		
's				
nomads	SBJ	def-np.poss	?OLD	
travel				
the				
steel				
and				
asphalt	other_3	indef-np.bare		
arteries	OBJ	def-np.poss	?OLD	
of				
the				
United				
States	other_2	ne	?OLD	
.			

# text = By day, they hop freight trains, stick out their thumbs, and ride the highways with anyone from truckers to soccer moms.
By				
day	other	indef-np.bare		
,				
they	SBJ	pron.pper	?OLD	
hop				
freight				
trains	OBJ	indef-np.bare		
,				
stick				
out				
their	other_3	pron.ppos	?OLD	
thumbs	OBJ_2	def-np.poss	?OLD	
,				
and				
ride				
the				
highways	OBJ_3	def-np.the	?OLD	
with				
anyone	other_3	pron.pind		
from				
truckers	other_4	indef-np.bare		
to				
soccer				
moms	other_4	indef-np.bare		
.			

# text = By night, they sleep beneath the stars, huddled together with their packs of dogs, cats and pet rats between their bodies.
By				
night	other	indef-np.bare		
,				
they	SBJ	pron.pper	?OLD	
sleep				
beneath				
the				
stars	other	def-np.the	?OLD	
,				
huddled				
together				
with				
their	other_3	pron.ppos	?OLD	
packs	other_2	def-np.poss	?OLD	
of				
dogs	other_3	indef-np.bare		
,				
cats	other_3	indef-np.bare		
and				
pet				
rats	other_4	indef-np.bare		
between				
their	other_5	pron.ppos	?OLD	
bodies	other_4	def-np.poss	?OLD	
.			

# text = Some travelers take to the road by choice, renouncing materialism, traditional jobs and university degrees in exchange for a glimmer of adventure.
Some				
travelers	SBJ	indef-np.quant		
take				
to				
the				
road	other	def-np.the	?OLD	
by				
choice	other	indef-np.bare		
,				
renouncing				
materialism	OBJ_2	indef-np.bare		
,				
traditional				
jobs	other_3	indef-np.bare		
and				
university				
degrees	other_3	indef-np.bare		
in				
exchange	other_3	indef-np.bare		
for				
a				
glimmer	other_4	indef-np.a		
of				
adventure	other_5	indef-np.bare		
.			

