# text = talkid: 1971
talkid	other	indef-np.quant		
:				
1971			

# text = David Sengeh: The sore problem of prosthetic limbs
David	other	ne	?OLD	
Sengeh				
:				
The				
sore				
problem	other	def-np.the	?OLD	
of				
prosthetic				
limbs	other_2	indef-np.bare	

# text = I was born and raised in Sierra Leone, a small and very beautiful country in West Africa, a country rich both in physical resources and creative talent.
I	SBJ	pron.pper	?OLD	
was				
born				
and				
raised				
in				
Sierra	other	ne	?OLD	
Leone				
,				
a				
small				
and				
very				
beautiful				
country	other_2	indef-np.a		
in				
West				
Africa	other_3	ne	?OLD	
,				
a				
country	other_2	indef-np.a		
rich				
both				
in				
physical				
resources	other_4	def-np.quant	?OLD	
and				
creative				
talent	other_5	indef-np.bare		
.			

# text = However, Sierra Leone is infamous for a decade-long rebel war in the '90s when entire villages were burnt down.
However				
,				
Sierra	SBJ	ne	?OLD	
Leone				
is				
infamous				
for				
a				
decade	other_3	indef-np.bare		
_				
long				
rebel				
war	other	indef-np.a		
in				
the				
'				
90s	other_2	def-np.the	?OLD	
when				
entire				
villages	SBJ_2	indef-np.bare		
were				
bur				
nt				
down				
.			

# text = An estimated 8,000 men, women and children had their arms and legs amputated during this time.
An				
estimated				
8,000				
men	SBJ	indef-np.a		
,				
women	other_2	indef-np.bare		
and				
children	other_2	indef-np.bare		
had				
their	other_2	pron.ppos	?OLD	
arms	OBJ	def-np.poss	?OLD	
and				
legs	other_2	indef-np.bare		
amputated				
during				
this				
time	other	def-np.dem	?OLD	
.			

# text = As my family and I ran for safety when I was about 12 from one of those attacks, I resolved that I would do everything I could to ensure that my own children would not go through the same experiences we had.
As				
my	other_2	pron.ppos	?OLD	
family	other	def-np.poss	?OLD	
and				
I	other_2	pron.pper	?OLD	
ran				
for				
safety	other	indef-np.bare		
when				
I	SBJ_2	pron.pper	?OLD	
was				
about				
12				
from				
one	other_2	def-np.poss	?OLD	
of				
those				
attacks	other_3	def-np.dem	?OLD	
,				
I	SBJ_2	pron.pper	?OLD	
resolved				
that				
I	SBJ_3	pron.pper	?OLD	
would				
do				
everything	OBJ_3	pron	?OLD	
I	SBJ_5	pron.pper	?OLD	
could				
to				
ensure				
that				
my	other_7	pron.ppos	?OLD	
own				
children	SBJ_6	def-np.poss	?OLD	
would				
not				
go				
through				
the				
same				
experiences	other_6	def-np.the	?OLD	
we	SBJ_8	pron.pper	?OLD	
had				
.			

# text = They would, in fact, be part of a Sierra Leone where war and amputation were no longer a strategy for gaining power.
They	SBJ_2	pron.pper	?OLD	
would				
,				
in				
fact	other_2	indef-np.bare		
,				
be				
part	SBJ	def-np.poss	?OLD	
of				
a				
Sierra	other_2	ne	?OLD	
Leone				
where				
war	SBJ_2	indef-np.bare		
and				
amputation	other_3	indef-np.bare		
were				
no				
longer				
a				
strategy	other	indef-np.a		
for				
gaining				
power	OBJ_3	indef-np.bare		
.			

# text = As I watched people who I knew, loved ones, recover from this devastation, one thing that deeply troubled me was that many of the amputees in the country would not use their prostheses.
As				
I	SBJ_4	pron.pper	?OLD	
watched				
people	OBJ_4	indef-np.bare		
who	SBJ_6			
I	SBJ_6	pron.pper	?OLD	
knew				
,				
loved				
ones	OBJ_6	indef-np.bare		
,				
recover				
from				
this				
devastation	other_5	def-np.dem	?OLD	
,				
one				
thing	SBJ_3	indef-np.quant		
that	SBJ_5			
deeply				
troubled				
me	OBJ_5	pron.pper	?OLD	
was				
that				
many	SBJ_2			
of				
the				
amputees	other_3	def-np.the	?OLD	
in				
the				
country	other_4	def-np.the	?OLD	
would				
not				
use				
their	other_3	pron.ppos	?OLD	
prostheses	OBJ_2	def-np.poss	?OLD	
.			

# text = The reason, I would come to find out, was that their prosthetic sockets were painful because they did not fit well.
The				
reason	other	def-np.the	?OLD	
,				
I	SBJ	pron.pper	?OLD	
would				
come				
to				
find				
out				
,				
was				
that				
their	other_4	pron.ppos	?OLD	
prosthetic				
sockets	SBJ_3	def-np.poss	?OLD	
were				
painful				
because				
they	SBJ_2	pron.pper	?OLD	
did				
not				
fit				
well				
.			

# text = The prosthetic socket is the part in which the amputee inserts their residual limb, and which connects to the prosthetic ankle.
The				
prosthetic				
socket	SBJ	def-np.the	?OLD	
is				
the				
part	other	def-np.the	?OLD	
in				
which				
the				
amputee	SBJ_2	def-np.the	?OLD	
inserts				
their	other_3	pron.ppos	?OLD	
residual				
limb	OBJ_2	def-np.poss	?OLD	
,				
and				
which	SBJ_3	pron.pint		
connects				
to				
the				
prosthetic				
ankle	other_3	def-np.the	?OLD	
.			

# text = Even in the developed world, it takes a period of three weeks to often years for a patient to get a comfortable socket, if ever.
Even				
in				
the				
developed				
world	other	def-np.the	?OLD	
,				
it				
takes				
a				
period	OBJ	indef-np.a		
of				
three				
weeks	other_2	indef-np.quant		
to				
often				
years	OBJ_2	indef-np.bare		
for				
a				
patient	other_3	indef-np.a		
to				
get				
a				
comfortable				
socket	OBJ_5	indef-np.a		
,				
if				
ever				
.			

# text = Prosthetists still use conventional processes like molding and casting to create single-material prosthetic sockets.
Prosthetists	SBJ	indef-np.bare		
still				
use				
conventional				
processes	OBJ	indef-np.bare		
like				
molding				
and				
casting				
to				
create				
single				
_				
material				
prosthetic				
sockets	OBJ_5	indef-np.bare		
.			

# text = Such sockets often leave intolerable amounts of pressure on the limbs of the patient, leaving them with pressure sores and blisters.
Such				
sockets	SBJ	pron.pds		
often				
leave				
intolerable				
amounts	OBJ	indef-np.bare		
of				
pressure	other_2	indef-np.bare		
on				
the				
limbs	other_3	def-np.the	?OLD	
of				
the				
patient	other_4	def-np.the	?OLD	
,				
leaving				
them	OBJ_2	pron.pper	?OLD	
with				
pressure				
sores	other_2	indef-np.bare		
and				
blisters	other_3	indef-np.bare		
.			

# text = It does not matter how powerful your prosthetic ankle is.
It				
does				
not				
matter				
how				
powerful				
your	other_3	pron.ppos	?OLD	
prosthetic				
ankle	SBJ_2	def-np.poss	?OLD	
is				
.			

# text = If your prosthetic socket is uncomfortable, you will not use your leg, and that is just simply unacceptable in our age.
If				
your	other_3	pron.ppos	?OLD	
prosthetic				
socket	SBJ_2	def-np.poss	?OLD	
is				
uncomfortable				
,				
you	SBJ	pron.pper	?OLD	
will				
not				
use				
your	other_2	pron.ppos	?OLD	
leg	OBJ	def-np.poss	?OLD	
,				
and				
that	SBJ_2	pron.pds	?OLD	
is				
just				
simply				
unacceptable				
in				
our	other_3	pron.ppos	?OLD	
age	other_2	def-np.poss	?OLD	
.			

--
# text = So one day, when I met professor Hugh Herr about two and a half years ago, and he asked me if I knew how to solve this problem, I said, "No, not yet, but I would love to figure it out."
So				
one				
day	other	indef-np.quant		
,				
when				
I	SBJ_3	pron.pper	?OLD	
met				
professor	OBJ_3	ne	?OLD	
Hugh				
Herr				
about				
two				
and				
a				
half	other_6	indef-np.a		
years	other_4	indef-np.quant		
ago				
,				
and				
he	SBJ_3	pron.pper	?OLD	
asked				
me	OBJ_3	pron.pper	?OLD	
if				
I	SBJ_4	pron.pper	?OLD	
knew				
how				
to				
solve				
this				
problem	OBJ_5	def-np.dem	?OLD	
,				
I	SBJ	pron.pper	?OLD	
said				
,				
&quot;				
No				
,				
not				
yet				
,				
but				
