# text = talkid: 1976
talkid	other	indef-np.quant		
:				
1976			

# text = Jeremy Kasdin:
Jeremy	other	ne	?OLD	
Kasdin				
:			

# text = The flower-shaped starshade that might help us detect Earth-like planets
The				
flower				
_				
shaped				
starshade	other	def-np.the	?OLD	
that	SBJ_2			
might				
help				
us	SBJ_3	pron.pper	?OLD	
detect				
Earth	other_4	ne	?OLD	
_				
like				
planets	other_4	indef-np.bare	

# text = The universe is teeming with planets.
The				
universe	SBJ	def-np.the	?OLD	
is				
teeming				
with				
planets	other	indef-np.bare		
.			

# text = I want us, in the next decade, to build a space telescope that'll be able to image an Earth about another star and figure out whether it can harbor life.
I	SBJ	pron.pper	?OLD	
want				
us	OBJ	pron.pper	?OLD	
,				
in				
the				
next				
decade	other	def-np.the	?OLD	
,				
to				
build				
a				
space				
telescope	OBJ_2	indef-np.a		
that	SBJ_2			
'll				
be				
able				
to				
image				
an				
Earth	OBJ_3	ne	?OLD	
about				
another				
star	other_3	indef-np.a		
and				
figure				
out				
whether				
it	SBJ_5	pron.pper	?OLD	
can				
harbor				
life	OBJ_5	indef-np.bare		
.			

# text = My colleagues at the NASA Jet Propulsion Laboratory at Princeton and I are working on technology that will be able to do just that in the coming years.
My	other	pron.ppos	?OLD	
colleagues	other	def-np.poss	?OLD	
at				
the				
NASA				
Jet				
Propulsion				
Laboratory	other	ne	?OLD	
at				
Princeton	other	ne	?OLD	
and				
I	SBJ_2	pron.pper	?OLD	
are				
working				
on				
technology	other_2	indef-np.bare		
that	SBJ_2			
will				
be				
able				
to				
do				
just				
that	OBJ_3	pron.pds	?OLD	
in				
the				
coming				
years	other_3	def-np.the	?OLD	
.			

# text = Astronomers now believe that every star in the galaxy has a planet, and they speculate that up to one fifth of them have an Earth-like planet that might be able to harbor life, but we haven't seen any of them.
Astronomers	SBJ	indef-np.bare		
now				
believe				
that				
every				
star	SBJ_2	indef-np		
in				
the				
galaxy	other_3	def-np.the	?OLD	
has				
a				
planet	OBJ_2	indef-np.a		
,				
and				
they	SBJ_2	pron.pper	?OLD	
speculate				
that	OBJ_2	pron.pds	?OLD	
up				
to				
one				
fifth	SBJ_3	def-np.poss	?OLD	
of				
them	other_4	pron.pper	?OLD	
have				
an				
Earth	other_5	ne	?OLD	
_				
like				
planet	OBJ_3	indef-np.a		
that	SBJ_5			
might				
be				
able				
to				
harbor				
life	OBJ_6	indef-np.bare		
,				
but				
we	SBJ_2	pron.pper	?OLD	
have				
n't				
seen				
any	OBJ_2	def-np.poss	?OLD	
of				
them	other_3	pron.pper	?OLD	
.			

# text = We've only detected them indirectly.
We	SBJ	pron.pper	?OLD	
've				
only				
detected				
them	OBJ	pron.pper	?OLD	
indirectly				
.			

# text = This is NASA's famous picture of the pale blue dot.
This	SBJ	pron.pds	?OLD	
is				
NASA	other	ne	?OLD	
's				
famous				
picture	other	def-np.poss	?OLD	
of				
the				
pale				
blue				
dot	other	def-np.the	?OLD	
.			

# text = It was taken by the Voyager spacecraft in 1990, when they turned it around as it was exiting the solar system to take a picture of the Earth from six billion kilometers away.
It	SBJ	pron.pper	?OLD	
was				
taken				
by				
the				
Voyager				
spacecraft	other	def-np.the	?OLD	
in				
1990				
,				
when				
they	SBJ_2	pron.pper	?OLD	
turned				
it	OBJ_2	pron.pper	?OLD	
around				
as				
it	SBJ_3	pron.pper	?OLD	
was				
exiting				
the				
solar				
system	OBJ_3	def-np.the	?OLD	
to				
take				
a				
picture	OBJ_5	def-np.poss	?OLD	
of				
the				
Earth	other_6	ne	?OLD	
from				
six				
billion				
kilometers	other_5	indef-np.quant		
away				
.			

# text = I want to take that of an Earth-like planet about another star.
I	SBJ	pron.pper	?OLD	
want				
to				
take				
that	OBJ_2	pron.pds	?OLD	
of				
an				
Earth	other_5	ne	?OLD	
_				
like				
planet	other_3	indef-np.a		
about				
another				
star	other_4	indef-np.a		
.			

# text = Why haven't we done that?
Why				
have				
n't				
we	SBJ	pron.pper	?OLD	
done				
that	OBJ	pron.pds	?OLD	
?			

# text = Why is that hard?
Why	other	pron.pint		
is				
that	SBJ_2	pron	?OLD	
hard				
?			

# text = Well to see, let's imagine we take the Hubble Space Telescope and we turn it around and we move it out to the orbit of Mars.
Well				
to				
see				
,				
let				
's	OBJ	pron.pper	?OLD	
imagine				
we	SBJ_3	pron.pper	?OLD	
take				
the				
Hubble				
Space				
Telescope	OBJ_3	ne	?OLD	
and				
we	SBJ_4	pron.pper	?OLD	
turn				
it	OBJ_4	pron.pper	?OLD	
around				
and				
we	SBJ_5	pron.pper	?OLD	
move				
it	OBJ_5	pron.pper	?OLD	
out				
to				
the				
orbit	other_5	def-np.poss	?OLD	
of				
Mars	other_6	ne	?OLD	
.			

# text = We'll see something like that, a slightly blurry picture of the Earth, because we're a fairly small telescope out at the orbit of Mars.
We	SBJ	pron.pper	?OLD	
'll				
see				
something	OBJ	pron	?OLD	
like				
that	other_2	pron.pds	?OLD	
,				
a				
slightly				
blurry				
picture	OBJ	def-np.poss	?OLD	
of				
the				
Earth	other_2	ne	?OLD	
,				
because				
we	SBJ_2	pron.pper	?OLD	
're				
a				
fairly				
small				
telescope				
out				
at				
the				
orbit	other_3	def-np.poss	?OLD	
of				
Mars	other_4	ne	?OLD	
.			

# text = Now let's move ten times further away.
Now				
let				
's	OBJ	pron.pper	?OLD	
move				
ten				
times	other_3	indef-np.quant		
further				
away				
.			

# text = Here we are at the orbit of Uranus.
Here	other	pron.padv	?OLD	
we	SBJ	pron.pper	?OLD	
are				
at				
the				
orbit	other	def-np.poss	?OLD	
of				
Uranus	other_2	ne	?OLD	
.			

# text = It's gotten smaller, it's got less detail, less resolve.
It	SBJ	pron.pper	?OLD	
's				
gotten				
smaller				
,				
it	SBJ_2	pron.pper	?OLD	
's				
got				
less				
detail	OBJ_2	indef-np.bare		
,				
less				
resolve	other_3	indef-np.bare		
.			

# text = We can still see the little moon, but let's go ten times further away again.
We	SBJ	pron.pper	?OLD	
can				
still				
see				
the				
little				
moon	OBJ	def-np.the	?OLD	
,				
but				
let				
's	OBJ_2	pron.pper	?OLD	
go				
ten				
times	other_4	indef-np.quant		
further				
away				
again				
.			

# text = Here we are at the edge of the solar system, out at the Kuiper Belt.
Here	other	pron.padv	?OLD	
we	SBJ	pron.pper	?OLD	
are				
at				
the				
edge	other	def-np.the	?OLD	
of				
the				
solar				
system	other_2	def-np.the	?OLD	
,				
out				
at				
the				
Kuiper				
Belt	other	ne	?OLD	
.			

# text = Now it's not resolved at all.
Now				
it	SBJ	pron.pper	?OLD	
's				
not				
resolved				
at				
all				
.			

# text = It's that pale blue dot of Carl Sagan's.
It	SBJ	pron.pper	?OLD	
's				
that	SBJ_2			
pale				
blue				
dot	OBJ_2	def-np.poss	?OLD	
of				
Carl	other_3	ne	?OLD	
Sagan				
's				
.			

# text = But let's move yet again ten times further away.
But				
let				
's	OBJ	pron.pper	?OLD	
move				
yet				
again				
ten				
times	other_3	indef-np.quant		
further				
away				
.			

# text = Here we are out at the Oort Cloud, outside the solar system, and we're starting to see the sun move into the field of view and get into where the planet is.
Here	other	pron.padv	?OLD	
we	SBJ	pron.pper	?OLD	
are				
out				
at				
the				
Oort				
