# text = Let's pretend right here we have a machine.				
Let					1	Let	_	
's	OBJ	pron.pper	OLD		2	's	_	
pretend					3	pretend	_	
right					4	right	_	
here					5	here	_	
we	SBJ_3	pron.pper	OLD		6	we	_	
have					7	have	_	
a					8	a	_	
machine	OBJ_3	indef-np.a			9	machine	_	
.				10	.	_
		
# text = A big machine, a cool, TED-ish machine, and it's a time machine.	
A								
big								
machine	other	indef-np.a			13	machine	_	
,								
a								
cool								
,								
TED								
_								
ish								
machine	other	indef-np.a						
,								
and								
it	SBJ_2	pron.pper	OLD					
's								
a								
time								
machine	other	indef-np.a						
.							
	
# text = And everyone in this room has to get into it.				
And					1	And	_	
everyone	SBJ	pron.pind			2	everyone	_	
in					3	in	_	
this					4	this	_	
room	other_2	def-np.dem	OLD		5	room	_	
has					6	has	_	
to					7	to	_	
get					8	get	_	
into					9	into	_	
it	other_2	pron.pper	OLD		10	it	set_1	
.				11	.	_
		
# text = And you can go backwards, you can go forwards; you cannot stay where you are.	
And					1	And	_	
you	SBJ	pron.pper	OLD		2	you	_	
can					3	can	_	
go					4	go	_	
backwards					5	backwards	_	
,					6	,	_	
you	SBJ_2	pron.pper	OLD		7	you	_	
can					8	can	_	
go					9	go	_	
forwards					10	forwards	_	
;					11	;	_	
you	SBJ_2	pron.pper	OLD		12	you	_	
can					13	can	_	
not					14	not	_	
stay					15	stay	_	
where					16	where	_	
you	SBJ_3	pron.pper	OLD		17	you	_	
are					18	are	_	
.				19	.	_
		
# text = And I wonder what you'd choose, because I've been asking my friends this question a lot lately and they all want to go back.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
wonder					3	wonder	_	
what	OBJ	pron.pint			4	what	set_151	
you	SBJ_3	pron.pper	OLD		5	you	_	
'd					6	'd	_	
choose					7	choose	_	
,					8	,	_	
because					9	because	_	
I	SBJ_2	pron.pper	OLD		10	I	_	
've					11	've	_	
been					12	been	_	
asking					13	asking	_	
my	other_3	pron.ppos	OLD		14	my	_	
friends	OBJ_2	def-np.poss	OLD		15	friends	set_3	
this					16	this	_	
question	OBJ_2	def-np.dem	OLD		17	question	set_151	
a					18	a	_	
lot	other_3	indef-np.a			19	lot	_	
lately					20	lately	_	
and								
they	SBJ_3	pron.pper	OLD					
all								
want					24	want	_	
to								
go								
back								
.				28	.	_
		
# text = I don't know.	
I	SBJ	pron.pper	OLD		1	I	_	
do					2	do	_	
n't					3	n't	_	
know					4	know	_	
.				5	.	_
		
--	
# text = They want to go back before there were automobiles or Twitter or "American Idol."				
They	SBJ	pron.pper	OLD					
want					2	want	_	
to								
go								
back								
before								
there								
were								
automobiles	SBJ_3	indef-np.bare						
or								
Twitter	other_4	indef-np.bare						
or								
&quot;								
American								
Idol	other_4	ne	OLD					
.								
&quot;							
	
# text = I don't know.				
I	SBJ	pron.pper	OLD		1	I	_	
do					2	do	_	
n't					3	n't	_	
know					4	know	_	
.				5	.	_
		
# text = I'm convinced that there's some sort of pull to nostalgia, to wishful thinking.	
I	SBJ	pron.pper	OLD		1	I	_	
'm					2	'm	_	
convinced					3	convinced	_	
that					4	that	_	
there					5	there	_	
's					6	's	set_152	
some					7	some	_	
sort	SBJ_2	indef-np.quant			8	sort	_	
of					9	of	_	
pull	other_3	indef-np.bare			10	pull	_	
to					11	to	_	
nostalgia	other_4	ne	OLD		12	nostalgia	_	
,					13	,	_	
to					14	to	_	
wishful					15	wishful	set_152	
thinking					16	thinking	_	
.				17	.	_
		
# text = And I understand that.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
understand					3	understand	_	
that	OBJ	pron.pds	OLD		4	that	set_152	
.				5	.	_
		
# text = I'm not part of that crowd, I have to say.	
I	SBJ	pron.pper	OLD		1	I	_	
'm					2	'm	_	
not					3	not	_	
part	other	def-np.poss	OLD		4	part	_	
of					5	of	_	
that					6	that	_	
crowd	other	def-np.dem	OLD		7	crowd	_	
,					8	,	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
have					10	have	_	
to					11	to	_	
say					12	say	_	
.				13	.	_
		
# text = I don't want to go back, and it's not because I'm adventurous.	
I	SBJ	pron.pper	OLD		1	I	_	
do					2	do	_	
n't					3	n't	_	
want					4	want	set_153	
to					5	to	_	
go					6	go	_	
back					7	back	_	
,					8	,	_	
and					9	and	_	
it	SBJ_2	pron.pper	OLD		10	it	set_153	
's					11	's	_	
not					12	not	_	
because					13	because	_	
I	SBJ_2	pron.pper	OLD		14	I	_	
'm					15	'm	_	
adventurous					16	adventurous	_	
.				17	.	_
		
# text = It's because possibilities on this planet, they don't go back, they go forward.	
It	SBJ	pron.pper	OLD					
's					19	's	_	
because								
possibilities	other	indef-np.bare						
on								
this								
planet	other_2	def-np.dem	OLD					
,								
they	SBJ_3	pron.pper	OLD					
do								
n't								
go								
back								
,								
they	SBJ_3	pron.pper	OLD					
go								
forward								
.							
	
# text = So I want to get in the machine, and I want to go forward.				
So					1	So	_	
I	SBJ	pron.pper	OLD		2	I	_	
want					3	want	_	
to					4	to	_	
get					5	get	_	
in					6	in	_	
the					7	the	_	
machine	other_2	def-np.the	OLD		8	machine	_	
,					9	,	_	
and					10	and	_	
I	SBJ_2	pron.pper	OLD		11	I	_	
want					12	want	_	
to					13	to	_	
go					14	go	_	
forward					15	forward	_	
.				16	.	_
		
# text = This is the greatest time there's ever been on this planet by any measure that you wish to choose: health, wealth, mobility, opportunity, declining rates of disease ...	
This	SBJ	pron.pds	OLD		1	This	set_154	
is					2	is	_	
the					3	the	_	
greatest					4	greatest	_	
time	SBJ	def-np.the	OLD		5	time	_	
there					6	there	_	
's					7	's	_	
ever					8	ever	_	
been					9	been	_	
on					10	on	_	
this					11	this	_	
planet	other	def-np.dem	OLD		12	planet	_	
by					13	by	_	
any					14	any	_	
measure	other	indef-np.a			15	measure	_	
that	OBJ_3							
you	SBJ_3	pron.pper	OLD					
wish					17	wish	_	
to								
choose								
:								
health	OBJ_4	indef-np.bare						
,								
wealth	other_5	indef-np.bare						
,								
mobility	other_5	indef-np.bare						
,								
opportunity	other_5	indef-np.bare						
,								
declining								
rates	OBJ_6	indef-np.bare						
of					31	of	set_229	
disease	other_7	indef-np.bare			32	disease	_	
...				33	...	_
		
# text = There's never been a time like this.	
There	SBJ	pron	OLD		1	There	_	
's					2	's	_	
never					3	never	_	
been					4	been	_	
a					5	a	_	
time	other	indef-np.a			6	time	_	
like					7	like	_	
this	other	pron.pds	OLD		8	this	set_154	
.				9	.	_
		
# text = My great-grandparents died, all of them, by the time they were 60.	
My	other_2	pron.ppos	OLD					
great								
_								
grandparents	SBJ	def-np.poss	OLD					
died					3	died	_	
,								
all	OBJ	def-np.poss	OLD					
of								
them	other_2	pron.pper	OLD					
,								
by								
the								
time	other	def-np.quant	OLD					
they	SBJ_3	pron.pper	OLD					
were								
60								
.							
	
# text = My grandparents pushed that number to 70.				
My	other_2	pron.ppos	OLD		1	My	_	
grandparents	SBJ	def-np.poss	OLD		2	grandparents	_	
pushed					3	pushed	_	
that					4	that	_	
number	OBJ	def-np.dem	OLD		5	number	set_155	
to					6	to	_	
70					7	70	_	
.				8	.	_
		
# text = My parents are closing in on 80.	
My	other_2	pron.ppos	OLD		1	My	_	
parents	SBJ	def-np.poss	OLD		2	parents	_	
are					3	are	_	
closing					4	closing	_	
in					5	in	_	
on					6	on	_	
80					7	80	_	
.				8	.	_
		
# text = So there better be a nine at the beginning of my death number.	
So					1	So	_	
there	other	pron.padv	OLD		2	there	_	
better					3	better	_	
be					4	be	_	
a								
nine	SBJ				6	nine	_	
at								
the								
beginning	other_2	def-np.poss	OLD					
of								
my	other_4	pron.ppos	OLD					
death								
number	other_3	def-np.poss	OLD					
.				14	.	_
		
# text = But it's not even about people like us, because this is a bigger deal than that.	
But					1	But	_	
it	SBJ	pron.pper	OLD		2	it	_	
's					3	's	_	
not					4	not	_	
even					5	even	_	
about					6	about	_	
people	other	indef-np.bare			7	people	_	
like					8	like	_	
us	other	pron.pper	OLD		9	us	_	
,					10	,	_	
because					10	because	_	
this	SBJ_2	pron.pds	OLD		11	this	set_229	
is					12	is	_	
a					13	a	_	
bigger					14	bigger	_	
deal	other	indef-np.a			15	deal	_	
than					16	than	_	
that	other_2	pron.pds	OLD		17	that	_	
.				18	.	_
		
# text = A kid born in New Delhi today can expect to live as long as the richest man in the world did 100 years ago.	
A					1	A	_	
kid	SBJ	indef-np.a			2	kid	_	
born					3	born	_	
in					4	in	_	
New					5	New	_	
Delhi	other_3	ne	OLD		6	Delhi	_	
today	other_2	indef-np.bare			7	today	_	
can					8	can	_	
expect					9	expect	set_156	
to					10	to	_	
live					11	live	_	
as					12	as	_	
long					13	long	_	
as					14	as	_	
the					15	the	_	
richest					16	richest	_	
man	SBJ_3	def-np.the	OLD		17	man	_	
in					18	in	_	
the					19	the	_	
world	other_4	def-np.the	OLD		20	world	_	
did					21	did	_	
100					22	100	_	
years	other_4	indef-np.quant			23	years	_	
ago					24	ago	_	
.				25	.	_
		
# text = Think about that, it's an incredible fact.	
Think					1	Think	_	
about					2	about	_	
that	other	pron.pds	OLD		3	that	set_156	
,					4	,	_	
it	SBJ_2	pron.pper	OLD		5	it	set_156	
's					6	's	_	
an					7	an	_	
incredible					8	incredible	_	
fact	other	indef-np.a			9	fact	_	
.				10	.	_
		
# text = And why is it true?	
And					1	And	_	
why					2	why	_	
is					3	is	_	
it	SBJ	pron.pper	OLD		4	it	set_156	
true					5	true	_	
?				6	_	_
		
# text = Smallpox.	
Smallpox	other	ne	OLD		1	Smallpox	set_241	
.				2	.	_
		
# text = Smallpox killed billions of people on this planet.	
Smallpox	SBJ	ne	OLD					
killed					2	killed	_	
billions	OBJ	indef-np.bare						
of								
people	other_2	indef-np.bare						
on								
this								
planet	other	def-np.dem	OLD					
.							
	
# text = It reshaped the demography of the globe in a way that no war ever has.				
It	SBJ	pron.pper	OLD		1	It	set_241	
reshaped					2	reshaped	_	
the					3	the	_	
demography	OBJ	def-np.the	OLD		4	demography	_	
of					5	of	_	
the					6	the	_	
globe	other_2	def-np.the	OLD		7	globe	_	
in					8	in	_	
a					9	a	_	
way	other	indef-np.a			10	way	_	
that					11	that	_	
no					12	no	_	
war	SBJ_3	indef-np.quant			13	war	_	
ever					14	ever	_	
has					15	has	_	
.				16	.	_
		
# text = It's gone.	
It	SBJ	pron.pper	OLD		1	It	set_241	
's					2	's	_	
gone					3	gone	_	
.				4	.	_
		
# text = It's vanished.	
It	SBJ	pron.pper	OLD					
's								
vanished					3	vanished	_	
.							
	
# text = We vanquished it.				
We	SBJ	pron.pper	OLD		1	We	_	
vanquished					2	vanquished	_	
it	OBJ	pron.pper	OLD		3	it	set_241	
.				4	.	_
		
# text = Puff.	
Puff	other	indef-np.bare			1	Puff	_	
.							
	
# text = In the rich world, diseases that threatened millions of us just a generation ago no longer exist, hardly.				
In					1	In	_	
the					2	the	_	
rich					3	rich	_	
world	other	def-np.the	OLD		4	world	_	
,					5	,	_	
diseases	other	indef-np.bare			6	diseases	set_238	
that	SBJ_2				7	that	set_238	
threatened					8	threatened	_	
millions	SBJ_3	def-np.poss	OLD		9	millions	_	
of					10	of	_	
us	other_4	pron.pper	OLD		11	us	_	
just					12	just	_	
a					13	a	_	
generation	other_4	indef-np.a			14	generation	_	
ago					15	ago	_	
no					16	no	_	
