# text = Das £2-pro Tag- Medikament, das Herzinfarktrisiko senken kann				
Das								
£2-	SBJ	def-np.the	OLD					
pro								
Tag								
_								
Medikament	other_2	indef-np.bare						
,								
das					7	das		
Herzinfarktrisiko	OBJ	def-np.the	OLD					
senken					10	senken		
kann							
	
# text = Tausende von Herzinfarktpatienten werden von einem £2-pro Tag-Medikament profitieren, nachdem von den Behörden empfohlen wurde, dieses mehr Leuten für einen längeren Zeitraum zu verabreichen.				
Tausende	SBJ	indef-np.bare						
von								
Herzinfarktpatienten	other_2	indef-np.bare						
werden								
von								
einem								
£2-	other	indef-np.a						
pro								
Tag								
_								
Medikament	other	indef-np.bare						
profitieren					10	profitieren		
,								
nachdem								
von								
den								
Behörden	other_2	def-np.the	OLD					
empfohlen								
wurde								
,								
dieses	other_4	pron.pds	OLD					
mehr								
Leuten	OBJ_3	def-np.dem	OLD					
für								
einen								
längeren								
Zeitraum	other_3	indef-np.a						
zu								
verabreichen								
.							
	
# text = Das gerinnungshemmende Medikament Ticagrelor reduziert das Risiko wiederholter Herzinfarkte für Personen mit einer Herzerkrankung.				
Das					1	Das		
gerinnungshemmende					2	gerinnungshemmende		
Medikament	SBJ	def-np.the	OLD		3	Medikament	set_21	
Ticagrelor	other_2	ne	OLD		4	Ticagrelor		
reduziert					5	reduziert		
das					6	das		
Risiko	OBJ	def-np.the	OLD		7	Risiko		
wiederholter					8	wiederholter		
Herzinfarkte	OBJ	indef-np.bare			9	Herzinfarkte		
für					10	für		
Personen	other_2	indef-np.bare			11	Personen		
mit					12	mit		
einer					13	einer		
Herzerkrankung	other	indef-np.a			14	Herzerkrankung		
.				15	.	
		
# text = Das Medikament wird bereits 12 Monate lang nach einem Herzinfarkt verabreicht, wodurch das Risiko eines Schlaganfalls oder eines weiteren Herzinfarkts reduziert wird.	
Das					1	Das		
Medikament	SBJ	def-np.the	OLD		2	Medikament	set_21	
wird					3	wird		
bereits					4	bereits		
12					5	12		
Monate	other_2	indef-np.quant			6	Monate		
lang					7	lang		
nach					8	nach		
einem					9	einem		
Herzinfarkt	other	indef-np.a			10	Herzinfarkt		
verabreicht					11	verabreicht		
,					12	,		
wodurch					13	wodurch		
das					14	das		
Risiko	SBJ_2	def-np.the	OLD		15	Risiko		
eines					16	eines		
Schlaganfalls	other_3	indef-np.a			17	Schlaganfalls		
oder					18	oder		
eines					19	eines		
weiteren					20	weiteren		
Herzinfarkts	other_4	indef-np.a			21	Herzinfarkts		
reduziert					22	reduziert		
wird					23	wird		
.				24	.	
		
# text = Die Regulierungsbehörde NICE des NHS hat eine vier Jahre lange Einnahme empfohlen, um das Risiko kardiovaskulärer Probleme weiter zu reduzieren.	
Die					1	Die		
Regulierungsbehörde	SBJ_2	def-np.the	OLD		2	Regulierungsbehörde		
NICE	other_3	ne	OLD		3	NICE		
des					4	des		
NHS	other_4	ne	OLD		5	NHS		
hat					6	hat		
eine					7	eine		
vier					8	vier		
Jahre	other_3	indef-np.quant			9	Jahre		
lange					10	lange		
Einnahme	OBJ	indef-np.a			11	Einnahme		
empfohlen					12	empfohlen		
,					13	,		
um					14	um		
das					15	das		
Risiko	OBJ_2	def-np.the	OLD		16	Risiko		
kardiovaskulärer					17	kardiovaskulärer		
Probleme	OBJ_2	indef-np.bare			18	Probleme		
weiter					19	weiter		
zu					20	zu		
reduzieren					21	reduzieren		
.				22	.	
		
# text = Die Regulierungsbehörde NICE des NHS hat eine vier Jahre lange Einnahme empfohlen, um das Risiko kardiovaskulärer Probleme weiter zu reduzieren.	
Die					1	Die		
Regulierungsbehörde	SBJ_2	def-np.the	OLD		2	Regulierungsbehörde		
NICE	other_3	ne	OLD		3	NICE		
des					4	des		
NHS	other_4	ne	OLD		5	NHS		
hat					6	hat		
eine					7	eine		
vier					8	vier		
Jahre	other_3	indef-np.quant			9	Jahre		
lange					10	lange		
Einnahme	OBJ	indef-np.a			11	Einnahme		
empfohlen					12	empfohlen		
,					13	,		
um					14	um		
das					15	das		
Risiko	OBJ_2	def-np.the	OLD		16	Risiko		
kardiovaskulärer					17	kardiovaskulärer		
Probleme	OBJ_2	indef-np.bare			18	Probleme		
weiter					19	weiter		
zu					20	zu		
reduzieren					21	reduzieren		
.				22	.	
		
# text = Rund 140.000 Leute erleiden jedes Jahr einen Herzinfarkt und ein Viertel davon erleiden einen weiteren Herzinfarkt oder einen Schlaganfall.	
Rund					1	Rund		
140.000					2	140.000		
Leute	SBJ	indef-np.quant			3	Leute	set_2	
erleiden					4	erleiden		
jedes	other_2	pron.pind			5	jedes		
Jahr	other	indef-np.bare			6	Jahr		
einen					7	einen		
Herzinfarkt	OBJ	indef-np.a			8	Herzinfarkt		
und					9	und		
ein					10	ein		
Viertel	other_2	indef-np.a			11	Viertel		
davon					12	davon	set_2	
erleiden					13	erleiden		
einen					14	einen		
weiteren					15	weiteren		
Herzinfarkt	OBJ_2	indef-np.a			16	Herzinfarkt		
oder					17	oder		
einen					18	einen		
Schlaganfall	other_3	indef-np.a			19	Schlaganfall		
.				20	.	
		
# text = Herzinfarkte und Schlaganfälle werden durch Ansammlungen fetthaltigen Materials in den Arterienwänden verursacht, die Beläge bilden.	
Herzinfarkte	SBJ	indef-np.bare			1	Herzinfarkte		
und					2	und		
Schlaganfälle	other_2	indef-np.bare			3	Schlaganfälle		
werden					4	werden		
durch					5	durch		
Ansammlungen	other	indef-np.bare			6	Ansammlungen	set_3	
fetthaltigen					7	fetthaltigen		
Materials	other_2	indef-np.bare			8	Materials		
in					9	in		
den					10	den		
Arterienwänden	other	def-np.the	OLD		11	Arterienwänden		
verursacht					12	verursacht		
,					13	,		
die					14	die	set_3	
Beläge	SBJ_2	def-np.the	OLD		15	Beläge		
bilden					16	bilden		
.				17	.	
		
# text = Wenn der Belag auseinanderbricht, kann es ein Blutgerinnsel verursachen, das den Blutfluss bis zum Herzen verstopft und dadurch einen Herzinfarkt verursacht.	
Wenn					1	Wenn		
der					2	der		
Belag	SBJ_2	def-np.the	OLD		3	Belag		
auseinanderbricht					4	auseinanderbricht	set_17	
,					5	,		
kann					6	kann		
es	OBJ	pron.pper	OLD		7	es	set_17	
ein					8	ein		
Blutgerinnsel	SBJ	indef-np.a			9	Blutgerinnsel	set_6	
verursachen					10	verursachen		
,					11	,		
das	SBJ_2				12	das	set_6	
den					13	den		
Blutfluss	OBJ_2	def-np.the	OLD		14	Blutfluss	set_5	
bis					15	bis		
zu	other_3	pron.pind						
dem					16	dem		
Herzen	other_2	def-np.the	OLD		17	Herzen	set_5	
verstopft					18	verstopft	set_5	
und					19	und		
dadurch					20	dadurch	set_5	
einen					21	einen		
Herzinfarkt	OBJ_3	indef-np.a			22	Herzinfarkt		
verursacht					23	verursacht		
.				24	.	
		
# text = Wenn sich das Blutgerinnsel löst, kann es durch den Blutstrom fließen und den Blutfluss zum Gehirn verstopfen, was einen Schlaganfall verursacht.	
Wenn					1	Wenn		
sich	OBJ_2				2	sich		
das					3	das		
Blutgerinnsel	SBJ_2	def-np.the	OLD		4	Blutgerinnsel	set_6	
löst					5	löst		
,					6	,		
kann					7	kann		
es	SBJ	pron.pper	OLD		8	es	set_6	
durch					9	durch		
den					10	den		
Blutstrom	other	def-np.the	OLD		11	Blutstrom		
fließen					12	fließen		
und					13	und		
den					14	den		
Blutfluss	OBJ_2	def-np.the	OLD		15	Blutfluss		
zu	other_3	pron.pind						
dem					16	dem		
Gehirn	other_2	def-np.the	OLD		17	Gehirn		
verstopfen					18	verstopfen		
,					19	,		
was	SBJ_2	pron	OLD		20	was		
einen					21	einen		
Schlaganfall	OBJ_2	indef-np.a			22	Schlaganfall		
verursacht					23	verursacht		
.				24	.	
		
# text = Personen, die bereits einen Herzinfarkt hatten, unterliegen einem höheren Risiko einen weiteren zu haben.	
Personen	SBJ	indef-np.bare			1	Personen	set_7	
,					2	,		
die	SBJ_3				3	die	set_7	
bereits					4	bereits		
einen					5	einen		
Herzinfarkt	OBJ_3	indef-np.a			6	Herzinfarkt	set_8	
hatten					7	hatten		
,					8	,		
unterliegen					9	unterliegen		
einem					10	einem		
höheren					11	höheren		
Risiko	OBJ	indef-np.a			12	Risiko	set_10	
einen	OBJ_2				13	einen	set_8	
weiteren	OBJ_2				14	weiteren	set_8	
zu					15	zu		
haben					16	haben	set_10	
.				17	.	
		
# text = Ticagrelor, das von dem britischen Unternehmen AstraZeneca hergestellt wird und unter dem Handelsnamen Brilique vertrieben wird, reduziert dieses Risiko, indem es die Bildung von Blutgerinnseln unwahrscheinlicher macht.	
Ticagrelor	SBJ	indef-np.bare			1	Ticagrelor	set_21	
,					2	,		
das	SBJ_3	pron.pds	OLD		3	das	set_21	
von					4	von		
dem					5	dem		
britischen					6	britischen		
Unternehmen	other_3	def-np.the	OLD		7	Unternehmen		
AstraZeneca	other_4	ne	OLD		8	AstraZeneca		
hergestellt					9	hergestellt		
wird					10	wird		
und					11	und		
unter					12	unter		
dem					13	dem		
Handelsnamen	other_4	def-np.the	OLD		14	Handelsnamen		
Brilique					15	Brilique		
vertrieben					16	vertrieben		
wird					17	wird		
,					18	,		
reduziert					19	reduziert		
dieses	other_2	pron.pds	OLD		20	dieses		
Risiko	OBJ	def-np.dem	OLD		21	Risiko	set_10	
,					22	,		
indem					23	indem		
es	SBJ_2	pron.pper	OLD		24	es	set_21	
die					25	die		
Bildung	OBJ_2	def-np.poss	OLD		26	Bildung		
von					27	von		
Blutgerinnseln	other_3	ne	OLD		28	Blutgerinnseln		
unwahrscheinlicher					29	unwahrscheinlicher		
macht					30	macht		
.				31	.	
		
# text = Der Anleitungsentwurf von NICE, der heute veröffentlicht wurde, empfiehlt eine 12-monatige Einnahme von 90mg Ticagrelor, gefolgt von 60mg mit einer zweimal täglichen Einnahme von Aspirin für die nächsten drei Jahre.	
Der					1	Der		
Anleitungsentwurf	SBJ	def-np.the	OLD		2	Anleitungsentwurf	set_11	
von					3	von		
NICE	other_2	ne	OLD		4	NICE		
,					5	,		
der	SBJ_3				6	der	set_11	
heute					7	heute		
veröffentlicht					8	veröffentlicht		
wurde					9	wurde		
,					10	,		
empfiehlt					11	empfiehlt		
eine					12	eine		
12-monatige					13	12-monatige		
Einnahme	OBJ	indef-np.a			14	Einnahme		
von								
90mg								
Ticagrelor	other_2	indef-np.quant			17	Ticagrelor	set_21	
,								
gefolgt					19	gefolgt		
von								
60mg								
mit								
einer								
zweimal								
täglichen								
Einnahme	other_3	indef-np.a						
von								
Aspirin	other_4	indef-np.bare						
für								
die								
nächsten								
drei								
Jahre	other_4	def-np.quant	OLD					
.				34	.	
		
--	
# text = Professor Carole Longson, Direktorin des NICE Gesundheitstechnologieevaluierungszentrums sagte: \"Trotz der Verfügbarkeit von Sekundärprävention haben ein Viertel aller Personen, die einen Herzinfarkt erlitten haben, einen weiteren Herzinfarkt oder einen Schlaganfall - oft mit desaströsen Folgen.\"				
Professor	other_2	indef-np.bare			1	Professor		
Carole	SBJ	ne	OLD		2	Carole		
Longson					3	Longson		
,					4	,		
Direktorin	other_2	def-np.poss	OLD		5	Direktorin		
des					6	des		
NICE	other_3	ne	OLD		7	NICE		
Gesundheitstechnologieevaluierungszentrums	other_4	ne	OLD		8	Gesundheitstechnologieevaluierungszentrums		
sagte					9	sagte		
:					10	:		
&quot;					11	''		
Trotz					12	Trotz		
der					13	der		
