# text = Simone Biles schafft Gold im Damenturnen				
Simone	SBJ	ne	OLD		1	Simone	set_42	
Biles					2	Biles		
schafft					3	schafft		
Gold	OBJ	ne	OLD		4	Gold		
in								
dem								
Damenturnen	other	def-np.the	OLD	6	Damenturnen	
		
# text = Vergessen Sie den Druck.	
Vergessen	other	indef-np.bare			1	Vergessen		
Sie	SBJ	pron.pper	OLD		2	Sie		
den					3	den		
Druck	OBJ	def-np.the	OLD		4	Druck	set_0	
.				5	.	
		
# text = Vergessen Sie den Hype.	
Vergessen	other	indef-np.bare			1	Vergessen	set_0	
Sie	SBJ	pron.pper	OLD		2	Sie		
den					3	den		
Hype	OBJ	def-np.the	OLD		4	Hype		
.				5	.	
		
# text = Simone Biles ist auf all das immun.	
Simone	SBJ	ne	OLD		1	Simone	set_42	
Biles					2	Biles		
ist					3	ist		
auf					4	auf		
all	other	pron.pind			5	all		
das					6	das	set_0	
immun					7	immun		
.				8	.	
		
# text = Dynamisch auf dem Sprungpferd.	
Dynamisch					1	Dynamisch		
auf					2	auf		
dem					3	dem		
Sprungpferd	other	def-np.the	OLD		4	Sprungpferd		
.				5	.	
		
# text = Mühelos auf dem Balken.	
Mühelos	other	ne	OLD		1	Mühelos		
auf					2	auf		
dem					3	dem		
Balken	other	def-np.the	OLD		4	Balken		
.				5	.	
		
# text = Atemberaubend auf dem Boden.	
Atemberaubend					1	Atemberaubend		
auf					2	auf		
dem					3	dem		
Boden	other	def-np.the	OLD		4	Boden		
.				5	.	
		
# text = Auf ganzer Linie brilliant.	
Auf					1	Auf		
ganzer					2	ganzer		
Linie	other	indef-np.bare			3	Linie		
brilliant					4	brilliant		
.				5	.	
		
# text = Und jetzt endlich auch Olympiasiegerin.	
Und					1	Und		
jetzt					2	jetzt		
endlich					3	endlich		
auch					4	auch		
Olympiasiegerin	other	indef-np.bare			5	Olympiasiegerin		
.				6	.	
		
# text = Die 19-jährige amerikanische Turnerin erklomm am Donnerstag zum Mehrkampftitel und vergrößerte die Lücke zwischen sich und dem Rest der Welt vor aller Augen unter dem Scheinwerferlicht der Olympischen Spiele.	
Die					1	Die	set_42	
19-					10	19-		
jährige								
amerikanische					3	amerikanische	set_42	
Turnerin	SBJ	def-np.the	OLD					
erklomm					5	erklomm		
an								
dem								
Donnerstag	other	ne	OLD					
zu								
dem								
Mehrkampftitel	other	def-np.the	OLD					
und								
vergrößerte								
die								
Lücke	OBJ_3	def-np.the	OLD					
zwischen								
sich	OBJ_2							
und								
dem								
Rest	other_3	def-np.the	OLD					
der								
Welt	other_4	def-np.the	OLD					
vor								
aller	other_5	pron.pind						
Augen	other_4	indef-np.quant						
unter								
dem								
Scheinwerferlicht	other_4	def-np.poss	OLD					
der								
Olympischen								
Spiele	other_5	ne	OLD					
.							
	
--				
# text = Ihr Gesamtergebnis von 62,198 lag eindeutig vor der Silbermedaillengewinner und \"Final Five\"-Mannschaftskameradin Aly Raisman und der russischen Bronzemedaillengewinnerin Aliya Mustafina.				
Ihr					1	Ihr	set_42	
Gesamtergebnis	SBJ	indef-np.quant			2	Gesamtergebnis		
von					3	von		
62,198					4	62,198		
lag					5	lag		
eindeutig					6	eindeutig		
vor					7	vor		
der					8	der		
Silbermedaillengewinner	other	def-np.the	OLD		9	Silbermedaillengewinner		
und					10	und		
&quot;					11	''		
Final	other_2	ne	OLD		12	Final		
Five					13	''		
&quot;								
_								
Mannschaftskameradin					13	Mannschaftskameradin		
Aly					14	Aly	set_30	
Raisman					15	Raisman	set_30	
und					16	und		
der					17	der		
russischen					18	russischen		
Bronzemedaillengewinnerin	other_2	def-np.the	OLD		19	Bronzemedaillengewinnerin		
Aliya	other_3	ne	OLD		20	Aliya	set_38	
Mustafina								
.				22	.	
		
